1400,0.44426,-0.1106,0.88905
1400,-0.38654,0.44787,0.80622
1400,0.30646,0.57721,0.75691
1400,-0.24971,-0.241,0.93785
1400,0.99904,-0.03716,-0.02303
1400,-0.00336,0.5597,-0.82869
1400,0.04266,0.8332,0.55132
1400,0.0278,0.98119,-0.19103
1400,0.68481,-0.16434,-0.70994
1400,0.73091,0.11741,0.6723
1400,-0.03279,-0.19785,-0.97968
1400,0.72495,0.67179,-0.15217
1400,0.68546,-0.71888,0.11551
1600,0.8686,0.33679,-0.36347
1600,0.86225,-0.39424,0.31797
1600,0.88655,0.31785,0.33615
1600,0.84449,-0.37598,-0.38142
1600,-0.84428,0.49772,0.19865
1600,-0.88519,-0.43975,-0.15183
1600,-0.87261,0.21177,-0.44011
1600,-0.85962,-0.15371,0.48726
1600,0.27646,0.76118,-0.58666
1600,-0.22826,0.94127,0.2488
1600,-0.40672,0.81382,-0.41506
1600,0.4536,0.88778,0.07804
1600,-0.30348,-0.92374,-0.23366
1600,0.25619,-0.77868,0.57274
1600,0.3882,-0.91619,-0.09949
1600,-0.43691,-0.78562,0.43808
1600,0.40212,0.08239,-0.91187
1600,-0.45828,-0.41928,-0.7837
1600,0.22687,-0.59491,-0.77111
1600,-0.28338,0.25852,-0.9235
1600,0.4438,-0.1106,0.88928
1600,-0.38671,0.44728,0.80647
1600,0.30636,0.57693,0.75716
1600,-0.25004,-0.24055,0.93788
1600,0.99907,-0.03658,-0.02287
1600,-0.00337,0.55948,-0.82884
1600,0.04266,0.83288,0.55181
1600,0.0278,0.98121,-0.19094
1600,0.6846,-0.1648,-0.71004
1600,0.73074,0.11694,0.67256
1600,-0.03278,-0.1974,-0.97977
1600,0.72487,0.67173,-0.1528
1600,0.68564,-0.71864,0.11597
1800,0.86865,0.33643,-0.36367
1800,0.86216,-0.39451,0.31788
1800,0.8867,0.31745,0.33612
1800,0.84441,-0.37555,-0.38202
1800,-0.84432,0.4975,0.19902
1800,-0.88522,-0.43959,-0.15216
1800,-0.87268,0.21161,-0.44006
1800,-0.85984,-0.15336,0.48698
1800,0.2765,0.76092,-0.58698
1800,-0.22814,0.94127,0.24894
1800,-0.40672,0.81367,-0.41535
1800,0.45371,0.88772,0.07816
1800,-0.30356,-0.92357,-0.23422
1800,0.25602,-0.77858,0.57295
1800,0.38873,-0.91592,-0.09988
1800,-0.43676,-0.78555,0.43835
1800,0.40208,0.08216,-0.91191
1800,-0.45847,-0.41908,-0.7837
1800,0.2265,-0.5948,-0.77131
1800,-0.28345,0.2584,-0.92352
1800,0.44388,-0.11016,0.88929
1800,-0.38694,0.44699,0.80652
1800,0.30649,0.57677,0.75723
1800,-0.24993,-0.24032,0.93796
1800,0.99905,-0.03679,-0.02318
1800,-0.00338,0.5593,-0.82896
1800,0.04266,0.83278,0.55196
1800,0.02779,0.98112,-0.19142
1800,0.68446,-0.16439,-0.71027
1800,0.73062,0.11697,0.67268
1800,-0.03279,-0.19761,-0.97973
1800,0.725,0.67149,-0.15325
1800,0.68578,-0.71845,0.11632
2000,0.86859,0.33629,-0.36396
2000,0.86225,-0.39422,0.31799
2000,0.88664,0.3173,0.33645
2000,0.8444,-0.37537,-0.3822
2000,-0.84435,0.49738,0.19921
2000,-0.88515,-0.43966,-0.15237
2000,-0.87267,0.21112,-0.44032
2000,-0.85969,-0.15317,0.4873
2000,0.27633,0.76072,-0.58732
2000,-0.22801,0.94122,0.24924
2000,-0.40671,0.81356,-0.41558
2000,0.45372,0.88768,0.07847
2000,-0.30347,-0.92356,-0.23439
2000,0.25607,-0.77839,0.57319
2000,0.3887,-0.91594,-0.09982
2000,-0.43689,-0.78528,0.4387
2000,0.40214,0.08176,-0.91192
2000,-0.4583,-0.41876,-0.78396
2000,0.22659,-0.59466,-0.77138
2000,-0.28332,0.25819,-0.92362
2000,0.44384,-0.11001,0.88932
2000,-0.38682,0.44726,0.80643
2000,0.30659,0.57665,0.75728
2000,-0.25003,-0.24024,0.93796
2000,0.99906,-0.03646,-0.02353
2000,-0.00339,0.55916,-0.82905
2000,0.04266,0.83257,0.55228
2000,0.02779,0.98114,-0.19131
2000,0.68453,-0.16403,-0.71029
2000,0.73052,0.11665,0.67286
2000,-0.03278,-0.19728,-0.9798
2000,0.72493,0.67147,-0.15365
2000,0.6857,-0.71853,0.1163
